muni_code,dept_code,name,type,longitude,latitude,dane_code
05001,05,MEDELLÍN,Municipio,-75.581775,6.246631,05001
05002,05,ABEJORRAL,Municipio,-75.428739,5.789315,05002
05004,05,ABRIAQUÍ,Municipio,-76.064304,6.632282,05004
05021,05,ALEJANDRÍA,Municipio,-75.141346,6.376061,05021
05030,05,AMAGÁ,Municipio,-75.702188,6.038708,05030
05031,05,AMALFI,Municipio,-75.077501,6.909655,05031
05034,05,ANDES,Municipio,-75.878828,5.657194,05034
05036,05,ANGELÓPOLIS,Municipio,-75.711389,6.109719,05036
05038,05,ANGOSTURA,Municipio,-75.335116,6.885175,05038
05040,05,ANORÍ,Municipio,-75.148355,7.074703,05040
05042,05,SANTA FÉ DE ANTIOQUIA,Municipio,-75.826648,6.556484,05042
05044,05,ANZÁ,Municipio,-75.854442,6.302641,05044
05045,05,APARTADÓ,Municipio,-76.625279,7.882968,05045
05051,05,ARBOLETES,Municipio,-76.426708,8.849317,05051
05055,05,ARGELIA,Municipio,-75.14107,5.731474,05055
05059,05,ARMENIA,Municipio,-75.786647,6.155667,05059
05079,05,BARBOSA,Municipio,-75.331627,6.439195,05079
05086,05,BELMIRA,Municipio,-75.667779,6.606319,05086
05088,05,BELLO,Municipio,-75.555245,6.333587,05088
05091,05,BETANIA,Municipio,-75.97679,5.74615,05091
05093,05,BETULIA,Municipio,-75.984452,6.115208,05093
05101,05,CIUDAD BOLÍVAR,Municipio,-76.021509,5.850273,05101
05107,05,BRICEÑO,Municipio,-75.55036,7.112803,05107
05113,05,BURITICÁ,Municipio,-75.907,6.720759,05113
05120,05,CÁCERES,Municipio,-75.35205,7.578366,05120
05125,05,CAICEDO,Municipio,-75.98293,6.405607,05125
05129,05,CALDAS,Municipio,-75.633673,6.091077,05129
05134,05,CAMPAMENTO,Municipio,-75.298091,6.979771,05134
05138,05,CAÑASGORDAS,Municipio,-76.028228,6.753859,05138
05142,05,CARACOLÍ,Municipio,-74.757421,6.409829,05142
05145,05,CARAMANTA,Municipio,-75.643868,5.54853,05145
05147,05,CAREPA,Municipio,-76.652652,7.755148,05147
05148,05,EL CARMEN DE VIBORAL,Municipio,-75.333901,6.082885,05148
05150,05,CAROLINA,Municipio,-75.283192,6.725995,05150
05154,05,CAUCASIA,Municipio,-75.197996,7.977278,05154
05172,05,CHIGORODÓ,Municipio,-76.681531,7.666147,05172
05190,05,CISNEROS,Municipio,-75.087047,6.537829,05190
05197,05,COCORNÁ,Municipio,-75.185483,6.058295,05197
05206,05,CONCEPCIÓN,Municipio,-75.257587,6.394348,05206
05209,05,CONCORDIA,Municipio,-75.908448,6.045738,05209
05212,05,COPACABANA,Municipio,-75.509384,6.348557,05212
05234,05,DABEIBA,Municipio,-76.261614,6.998112,05234
05237,05,DONMATÍAS,Municipio,-75.39263,6.485603,05237
05240,05,EBÉJICO,Municipio,-75.766413,6.325615,05240
05250,05,EL BAGRE,Municipio,-74.799097,7.5975,05250
05264,05,ENTRERRÍOS,Municipio,-75.517685,6.566273,05264
05266,05,ENVIGADO,Municipio,-75.582192,6.166695,05266
05282,05,FREDONIA,Municipio,-75.675072,5.928039,05282
05284,05,FRONTINO,Municipio,-76.130765,6.776066,05284
05306,05,GIRALDO,Municipio,-75.952158,6.680808,05306
05308,05,GIRARDOTA,Municipio,-75.444238,6.379472,05308
05310,05,GÓMEZ PLATA,Municipio,-75.220018,6.683269,05310
05313,05,GRANADA,Municipio,-75.184446,6.142892,05313
05315,05,GUADALUPE,Municipio,-75.239862,6.815069,05315
05318,05,GUARNE,Municipio,-75.441612,6.27787,05318
05321,05,GUATAPÉ,Municipio,-75.160041,6.232461,05321
05347,05,HELICONIA,Municipio,-75.734322,6.206757,05347
05353,05,HISPANIA,Municipio,-75.906587,5.799461,05353
05360,05,ITAGÜÍ,Municipio,-75.612056,6.175079,05360
05361,05,ITUANGO,Municipio,-75.764673,7.171629,05361
05364,05,JARDÍN,Municipio,-75.818982,5.597542,05364
05368,05,JERICÓ,Municipio,-75.785499,5.789748,05368
05376,05,LA CEJA,Municipio,-75.429433,6.028062,05376
05380,05,LA ESTRELLA,Municipio,-75.637708,6.145238,05380
05390,05,LA PINTADA,Municipio,-75.60781,5.743808,05390
05400,05,LA UNIÓN,Municipio,-75.360874,5.973845,05400
05411,05,LIBORINA,Municipio,-75.812838,6.677316,05411
05425,05,MACEO,Municipio,-74.78716,6.552116,05425
05440,05,MARINILLA,Municipio,-75.339345,6.173995,05440
05467,05,MONTEBELLO,Municipio,-75.523455,5.946313,05467
05475,05,MURINDÓ,Municipio,-76.817485,6.97771,05475
05480,05,MUTATÁ,Municipio,-76.435875,7.242875,05480
05483,05,NARIÑO,Municipio,-75.176262,5.610777,05483
05490,05,NECOCLÍ,Municipio,-76.787271,8.434526,05490
05495,05,NECHÍ,Municipio,-74.77647,8.094129,05495
05501,05,OLAYA,Municipio,-75.811773,6.626492,05501
05541,05,PEÑOL,Municipio,-75.242693,6.219349,05541
05543,05,PEQUE,Municipio,-75.910357,7.021029,05543
05576,05,PUEBLORRICO,Municipio,-75.839903,5.79158,05576
05579,05,PUERTO BERRÍO,Municipio,-74.410016,6.487028,05579
05585,05,PUERTO NARE,Municipio,-74.583012,6.186025,05585
05591,05,PUERTO TRIUNFO,Municipio,-74.64119,5.871318,05591
05604,05,REMEDIOS,Municipio,-74.698135,7.029424,05604
05607,05,RETIRO,Municipio,-75.501301,6.062454,05607
05615,05,RIONEGRO,Municipio,-75.377316,6.147148,05615
05628,05,SABANALARGA,Municipio,-75.816645,6.850028,05628
05631,05,SABANETA,Municipio,-75.615479,6.149903,05631
05642,05,SALGAR,Municipio,-75.976807,5.964198,05642
05647,05,SAN ANDRÉS DE CUERQUÍA,Municipio,-75.674564,6.916676,05647
05649,05,SAN CARLOS,Municipio,-74.988097,6.187746,05649
05652,05,SAN FRANCISCO,Municipio,-75.101562,5.963476,05652
05656,05,SAN JERÓNIMO,Municipio,-75.726975,6.44809,05656
05658,05,SAN JOSÉ DE LA MONTAÑA,Municipio,-75.683352,6.85009,05658
05659,05,SAN JUAN DE URABÁ,Municipio,-76.52857,8.758964,05659
05660,05,SAN LUIS,Municipio,-74.993619,6.043017,05660
05664,05,SAN PEDRO DE LOS MILAGROS,Municipio,-75.556743,6.46012,05664
05665,05,SAN PEDRO DE URABÁ,Municipio,-76.380567,8.276884,05665
05667,05,SAN RAFAEL,Municipio,-75.02849,6.293759,05667
05670,05,SAN ROQUE,Municipio,-75.019109,6.485939,05670
05674,05,SAN VICENTE FERRER,Municipio,-75.332616,6.282164,05674
05679,05,SANTA BÁRBARA,Municipio,-75.567351,5.875527,05679
05686,05,SANTA ROSA DE OSOS,Municipio,-75.460723,6.643366,05686
05690,05,SANTO DOMINGO,Municipio,-75.164903,6.473032,05690
05697,05,EL SANTUARIO,Municipio,-75.265465,6.136871,05697
05736,05,SEGOVIA,Municipio,-74.701596,7.079648,05736
05756,05,SONSÓN,Municipio,-75.309596,5.714851,05756
05761,05,SOPETRÁN,Municipio,-75.747378,6.500745,05761
05789,05,TÁMESIS,Municipio,-75.714429,5.664645,05789
05790,05,TARAZÁ,Municipio,-75.401407,7.580127,05790
05792,05,TARSO,Municipio,-75.822956,5.864542,05792
05809,05,TITIRIBÍ,Municipio,-75.791887,6.062391,05809
05819,05,TOLEDO,Municipio,-75.692281,7.010328,05819
05837,05,TURBO,Municipio,-76.728858,8.089929,05837
05842,05,URAMITA,Municipio,-76.173284,6.898393,05842
05847,05,URRAO,Municipio,-76.133951,6.317343,05847
05854,05,VALDIVIA,Municipio,-75.439274,7.1652,05854
05856,05,VALPARAÍSO,Municipio,-75.624452,5.614555,05856
05858,05,VEGACHÍ,Municipio,-74.798714,6.773525,05858
05861,05,VENECIA,Municipio,-75.735544,5.964693,05861
05873,05,VIGÍA DEL FUERTE,Municipio,-76.896004,6.588164,05873
05885,05,YALÍ,Municipio,-74.840059,6.676554,05885
05887,05,YARUMAL,Municipio,-75.418828,6.963832,05887
05890,05,YOLOMBÓ,Municipio,-75.013385,6.594511,05890
05893,05,YONDÓ,Municipio,-73.912445,7.00396,05893
05895,05,ZARAGOZA,Municipio,-74.867075,7.488583,05895
08001,08,BARRANQUILLA,Municipio,-74.815546,10.977961,08001
08078,08,BARANOA,Municipio,-74.916077,10.79445,08078
08137,08,CAMPO DE LA CRUZ,Municipio,-74.880847,10.378291,08137
08141,08,CANDELARIA,Municipio,-74.879717,10.461903,08141
08296,08,GALAPA,Municipio,-74.870385,10.919033,08296
08372,08,JUAN DE ACOSTA,Municipio,-75.041032,10.83254,08372
08421,08,LURUACO,Municipio,-75.14199,10.610491,08421
08433,08,MALAMBO,Municipio,-74.776923,10.857086,08433
08436,08,MANATÍ,Municipio,-74.956867,10.449089,08436
08520,08,PALMAR DE VARELA,Municipio,-74.754765,10.738591,08520
08549,08,PIOJÓ,Municipio,-75.107592,10.749216,08549
08558,08,POLONUEVO,Municipio,-74.852981,10.777363,08558
08560,08,PONEDERA,Municipio,-74.753885,10.641779,08560
08573,08,PUERTO COLOMBIA,Municipio,-74.888627,11.015322,08573
08606,08,REPELÓN,Municipio,-75.125534,10.493357,08606
08634,08,SABANAGRANDE,Municipio,-74.759496,10.792453,08634
08638,08,SABANALARGA,Municipio,-74.921256,10.632091,08638
08675,08,SANTA LUCÍA,Municipio,-74.959204,10.324303,08675
08685,08,SANTO TOMÁS,Municipio,-74.757859,10.758735,08685
08758,08,SOLEDAD,Municipio,-74.786054,10.909921,08758
08770,08,SUAN,Municipio,-74.881687,10.335432,08770
08832,08,TUBARÁ,Municipio,-74.978704,10.873586,08832
08849,08,USIACURÍ,Municipio,-74.976985,10.74298,08849
11001,11,"BOGOTÁ, D.C.",Municipio,-74.106992,4.649251,11001
13001,13,CARTAGENA DE INDIAS,Municipio,-75.496269,10.385126,13001
13006,13,ACHÍ,Municipio,-74.557676,8.570107,13006
13030,13,ALTOS DEL ROSARIO,Municipio,-74.164905,8.791865,13030
13042,13,ARENAL,Municipio,-73.941099,8.458865,13042
13052,13,ARJONA,Municipio,-75.344332,10.25666,13052
13062,13,ARROYOHONDO,Municipio,-75.019215,10.250075,13062
13074,13,BARRANCO DE LOBA,Municipio,-74.104391,8.947787,13074
13140,13,CALAMAR,Municipio,-74.916144,10.250431,13140
13160,13,CANTAGALLO,Municipio,-73.914605,7.378678,13160
13188,13,CICUCO,Municipio,-74.645981,9.274281,13188
13212,13,CÓRDOBA,Municipio,-74.827399,9.586942,13212
13222,13,CLEMENCIA,Municipio,-75.328469,10.567452,13222
13244,13,EL CARMEN DE BOLÍVAR,Municipio,-75.121178,9.718653,13244
13248,13,EL GUAMO,Municipio,-74.976084,10.030958,13248
13268,13,EL PEÑÓN,Municipio,-73.949274,8.988271,13268
13300,13,HATILLO DE LOBA,Municipio,-74.077912,8.956014,13300
13430,13,MAGANGUÉ,Municipio,-74.766742,9.263799,13430
13433,13,MAHATES,Municipio,-75.191643,10.233285,13433
13440,13,MARGARITA,Municipio,-74.285137,9.15784,13440
13442,13,MARÍA LA BAJA,Municipio,-75.300516,9.982402,13442
13458,13,MONTECRISTO,Municipio,-74.471176,8.297234,13458
13468,13,SANTA CRUZ DE MOMPOX,Municipio,-74.42818,9.244241,13468
13473,13,MORALES,Municipio,-73.868172,8.276558,13473
13490,13,NOROSÍ,Municipio,-74.038003,8.526259,13490
13549,13,PINILLOS,Municipio,-74.462279,8.914947,13549
13580,13,REGIDOR,Municipio,-73.821638,8.666258,13580
13600,13,RÍO VIEJO,Municipio,-73.840466,8.58795,13600
13620,13,SAN CRISTÓBAL,Municipio,-75.065076,10.392836,13620
13647,13,SAN ESTANISLAO,Municipio,-75.153101,10.398602,13647
13650,13,SAN FERNANDO,Municipio,-74.323811,9.214183,13650
13654,13,SAN JACINTO,Municipio,-75.12105,9.830275,13654
13655,13,SAN JACINTO DEL CAUCA,Municipio,-74.721156,8.25158,13655
13657,13,SAN JUAN NEPOMUCENO,Municipio,-75.081761,9.953751,13657
13667,13,SAN MARTÍN DE LOBA,Municipio,-74.039134,8.937485,13667
13670,13,SAN PABLO,Municipio,-73.924602,7.476747,13670
13673,13,SANTA CATALINA,Municipio,-75.287855,10.605294,13673
13683,13,SANTA ROSA,Municipio,-75.369824,10.444396,13683
13688,13,SANTA ROSA DEL SUR,Municipio,-74.052243,7.963938,13688
13744,13,SIMITÍ,Municipio,-73.947264,7.953916,13744
13760,13,SOPLAVIENTO,Municipio,-75.136404,10.38839,13760
13780,13,TALAIGUA NUEVO,Municipio,-74.567479,9.30403,13780
13810,13,TIQUISIO,Municipio,-74.262922,8.558666,13810
13836,13,TURBACO,Municipio,-75.427249,10.348316,13836
13838,13,TURBANÁ,Municipio,-75.44265,10.274585,13838
13873,13,VILLANUEVA,Municipio,-75.275613,10.444089,13873
13894,13,ZAMBRANO,Municipio,-74.817879,9.746306,13894
15001,15,TUNJA,Municipio,-73.355539,5.53988,15001
15022,15,ALMEIDA,Municipio,-73.378933,4.970857,15022
15047,15,AQUITANIA,Municipio,-72.88399,5.518602,15047
15051,15,ARCABUCO,Municipio,-73.437503,5.755673,15051
15087,15,BELÉN,Municipio,-72.911641,5.98923,15087
15090,15,BERBEO,Municipio,-73.12721,5.227451,15090
15092,15,BETÉITIVA,Municipio,-72.809014,5.909978,15092
15097,15,BOAVITA,Municipio,-72.584905,6.330703,15097
15104,15,BOYACÁ,Municipio,-73.361945,5.454578,15104
15106,15,BRICEÑO,Municipio,-73.92326,5.690879,15106
15109,15,BUENAVISTA,Municipio,-73.94217,5.512594,15109
15114,15,BUSBANZÁ,Municipio,-72.884158,5.831393,15114
15131,15,CALDAS,Municipio,-73.865553,5.55458,15131
15135,15,CAMPOHERMOSO,Municipio,-73.104173,5.031676,15135
15162,15,CERINZA,Municipio,-72.947918,5.955939,15162
15172,15,CHINAVITA,Municipio,-73.368476,5.167486,15172
15176,15,CHIQUINQUIRÁ,Municipio,-73.818745,5.61379,15176
15180,15,CHISCAS,Municipio,-72.500957,6.553136,15180
15183,15,CHITA,Municipio,-72.471892,6.187083,15183
15185,15,CHITARAQUE,Municipio,-73.4471,6.027425,15185
15187,15,CHIVATÁ,Municipio,-73.282529,5.558949,15187
15189,15,CIÉNEGA,Municipio,-73.296049,5.408694,15189
15204,15,CÓMBITA,Municipio,-73.323957,5.634545,15204
15212,15,COPER,Municipio,-74.045636,5.475074,15212
15215,15,CORRALES,Municipio,-72.844795,5.828064,15215
15218,15,COVARACHÍA,Municipio,-72.738978,6.500177,15218
15223,15,CUBARÁ,Municipio,-72.107939,6.997275,15223
15224,15,CUCAITA,Municipio,-73.454338,5.544452,15224
15226,15,CUÍTIVA,Municipio,-72.965923,5.580367,15226
15232,15,CHÍQUIZA,Municipio,-73.449463,5.639834,15232
15236,15,CHIVOR,Municipio,-73.368398,4.888173,15236
15238,15,DUITAMA,Municipio,-73.03063,5.822964,15238
15244,15,EL COCUY,Municipio,-72.444537,6.407738,15244
15248,15,EL ESPINO,Municipio,-72.497007,6.483027,15248
15272,15,FIRAVITOBA,Municipio,-72.993392,5.668885,15272
15276,15,FLORESTA,Municipio,-72.918111,5.859519,15276
15293,15,GACHANTIVÁ,Municipio,-73.549092,5.751891,15293
15296,15,GÁMEZA,Municipio,-72.80553,5.802333,15296
15299,15,GARAGOA,Municipio,-73.364413,5.083234,15299
15317,15,GUACAMAYAS,Municipio,-72.500812,6.459667,15317
15322,15,GUATEQUE,Municipio,-73.471207,5.007321,15322
15325,15,GUAYATÁ,Municipio,-73.489698,4.967122,15325
15332,15,GÜICÁN DE LA SIERRA,Municipio,-72.411763,6.462864,15332
15362,15,IZA,Municipio,-72.979559,5.611577,15362
15367,15,JENESANO,Municipio,-73.363738,5.385813,15367
15368,15,JERICÓ,Municipio,-72.571122,6.145735,15368
15377,15,LABRANZAGRANDE,Municipio,-72.57777,5.562687,15377
15380,15,LA CAPILLA,Municipio,-73.444347,5.095687,15380
15401,15,LA VICTORIA,Municipio,-74.234393,5.523792,15401
15403,15,LA UVITA,Municipio,-72.559982,6.31616,15403
15407,15,VILLA DE LEYVA,Municipio,-73.524948,5.632455,15407
15425,15,MACANAL,Municipio,-73.319593,4.972464,15425
15442,15,MARIPÍ,Municipio,-74.00405,5.550091,15442
15455,15,MIRAFLORES,Municipio,-73.14563,5.196515,15455
15464,15,MONGUA,Municipio,-72.79809,5.754242,15464
15466,15,MONGUÍ,Municipio,-72.849292,5.723486,15466
15469,15,MONIQUIRÁ,Municipio,-73.573374,5.876331,15469
15476,15,MOTAVITA,Municipio,-73.367841,5.5777,15476
15480,15,MUZO,Municipio,-74.10269,5.532758,15480
15491,15,NOBSA,Municipio,-72.937042,5.768046,15491
15494,15,NUEVO COLÓN,Municipio,-73.456759,5.355317,15494
15500,15,OICATÁ,Municipio,-73.308399,5.595235,15500
15507,15,OTANCHE,Municipio,-74.180965,5.657536,15507
15511,15,PACHAVITA,Municipio,-73.396953,5.140065,15511
15514,15,PÁEZ,Municipio,-73.052737,5.097319,15514
15516,15,PAIPA,Municipio,-73.11782,5.779894,15516
15518,15,PAJARITO,Municipio,-72.703231,5.293783,15518
15522,15,PANQUEBA,Municipio,-72.459424,6.443416,15522
15531,15,PAUNA,Municipio,-73.978449,5.656323,15531
15533,15,PAYA,Municipio,-72.423775,5.625699,15533
15537,15,PAZ DE RÍO,Municipio,-72.749137,5.987645,15537
15542,15,PESCA,Municipio,-73.050872,5.558808,15542
15550,15,PISBA,Municipio,-72.486023,5.72141,15550
15572,15,PUERTO BOYACÁ,Municipio,-74.587782,5.976646,15572
15580,15,QUÍPAMA,Municipio,-74.180033,5.52055,15580
15599,15,RAMIRIQUÍ,Municipio,-73.334839,5.400303,15599
15600,15,RÁQUIRA,Municipio,-73.632543,5.539136,15600
15621,15,RONDÓN,Municipio,-73.208474,5.357378,15621
15632,15,SABOYÁ,Municipio,-73.764456,5.697756,15632
15638,15,SÁCHICA,Municipio,-73.542539,5.584305,15638
15646,15,SAMACÁ,Municipio,-73.485589,5.492161,15646
15660,15,SAN EDUARDO,Municipio,-73.077747,5.22401,15660
15664,15,SAN JOSÉ DE PARE,Municipio,-73.545397,6.018924,15664
15667,15,SAN LUIS DE GACENO,Municipio,-73.168076,4.81976,15667
15673,15,SAN MATEO,Municipio,-72.555264,6.401683,15673
15676,15,SAN MIGUEL DE SEMA,Municipio,-73.722009,5.518083,15676
15681,15,SAN PABLO DE BORBUR,Municipio,-74.069963,5.650743,15681
15686,15,SANTANA,Municipio,-73.481639,6.056866,15686
15690,15,SANTA MARÍA,Municipio,-73.263518,4.857193,15690
15693,15,SANTA ROSA DE VITERBO,Municipio,-72.982461,5.874547,15693
15696,15,SANTA SOFÍA,Municipio,-73.602707,5.713269,15696
15720,15,SATIVANORTE,Municipio,-72.708458,6.131132,15720
15723,15,SATIVASUR,Municipio,-72.712435,6.093183,15723
15740,15,SIACHOQUE,Municipio,-73.24466,5.511811,15740
15753,15,SOATÁ,Municipio,-72.684051,6.331945,15753
15755,15,SOCOTÁ,Municipio,-72.636653,6.041162,15755
15757,15,SOCHA,Municipio,-72.691963,5.996717,15757
15759,15,SOGAMOSO,Municipio,-72.924355,5.723976,15759
15761,15,SOMONDOCO,Municipio,-73.433393,4.985726,15761
15762,15,SORA,Municipio,-73.450153,5.56684,15762
15763,15,SOTAQUIRÁ,Municipio,-73.246585,5.764986,15763
15764,15,SORACÁ,Municipio,-73.332804,5.500898,15764
15774,15,SUSACÓN,Municipio,-72.690289,6.230332,15774
15776,15,SUTAMARCHÁN,Municipio,-73.620536,5.619781,15776
15778,15,SUTATENZA,Municipio,-73.452317,5.022989,15778
15790,15,TASCO,Municipio,-72.781011,5.909821,15790
15798,15,TENZA,Municipio,-73.421176,5.076781,15798
15804,15,TIBANÁ,Municipio,-73.396457,5.317251,15804
15806,15,TIBASOSA,Municipio,-72.999449,5.74723,15806
15808,15,TINJACÁ,Municipio,-73.646847,5.579713,15808
15810,15,TIPACOQUE,Municipio,-72.691729,6.419203,15810
15814,15,TOCA,Municipio,-73.184794,5.566464,15814
15816,15,TOGÜÍ,Municipio,-73.513655,5.937438,15816
15820,15,TÓPAGA,Municipio,-72.832245,5.768201,15820
15822,15,TOTA,Municipio,-72.985898,5.560497,15822
15832,15,TUNUNGUÁ,Municipio,-73.933155,5.730582,15832
15835,15,TURMEQUÉ,Municipio,-73.491825,5.323261,15835
15837,15,TUTA,Municipio,-73.230285,5.689082,15837
15839,15,TUTAZÁ,Municipio,-72.856035,6.032608,15839
15842,15,ÚMBITA,Municipio,-73.456917,5.221176,15842
15861,15,VENTAQUEMADA,Municipio,-73.522368,5.368739,15861
15879,15,VIRACACHÁ,Municipio,-73.296894,5.436833,15879
15897,15,ZETAQUIRA,Municipio,-73.17098,5.283443,15897
17001,17,MANIZALES,Municipio,-75.491025,5.057657,17001
17013,17,AGUADAS,Municipio,-75.45487,5.610244,17013
17042,17,ANSERMA,Municipio,-75.784343,5.236471,17042
17050,17,ARANZAZU,Municipio,-75.49129,5.271195,17050
17088,17,BELALCÁZAR,Municipio,-75.811918,4.993785,17088
17174,17,CHINCHINÁ,Municipio,-75.607529,4.985227,17174
17272,17,FILADELFIA,Municipio,-75.562474,5.297091,17272
17380,17,LA DORADA,Municipio,-74.668819,5.460834,17380
17388,17,LA MERCED,Municipio,-75.546486,5.39647,17388
17433,17,MANZANARES,Municipio,-75.152829,5.255699,17433
17442,17,MARMATO,Municipio,-75.600049,5.47422,17442
17444,17,MARQUETALIA,Municipio,-75.053097,5.297525,17444
17446,17,MARULANDA,Municipio,-75.259721,5.284304,17446
17486,17,NEIRA,Municipio,-75.520006,5.166895,17486
17495,17,NORCASIA,Municipio,-74.889543,5.574796,17495
17513,17,PÁCORA,Municipio,-75.459621,5.527172,17513
17524,17,PALESTINA,Municipio,-75.624577,5.017879,17524
17541,17,PENSILVANIA,Municipio,-75.160299,5.383281,17541
17614,17,RIOSUCIO,Municipio,-75.702104,5.423673,17614
17616,17,RISARALDA,Municipio,-75.76722,5.164509,17616
17653,17,SALAMINA,Municipio,-75.487223,5.403025,17653
17662,17,SAMANÁ,Municipio,-74.992263,5.41308,17662
17665,17,SAN JOSÉ,Municipio,-75.792063,5.08231,17665
17777,17,SUPÍA,Municipio,-75.64966,5.446843,17777
17867,17,VICTORIA,Municipio,-74.911239,5.317437,17867
17873,17,VILLAMARÍA,Municipio,-75.502487,5.038925,17873
17877,17,VITERBO,Municipio,-75.87061,5.062664,17877
18001,18,FLORENCIA,Municipio,-75.609831,1.618196,18001
18029,18,ALBANIA,Municipio,-75.878375,1.328526,18029
18094,18,BELÉN DE LOS ANDAQUÍES,Municipio,-75.872405,1.415812,18094
18150,18,CARTAGENA DEL CHAIRÁ,Municipio,-74.847867,1.332371,18150
18205,18,CURILLO,Municipio,-75.919205,1.033473,18205
18247,18,EL DONCELLO,Municipio,-75.283631,1.679951,18247
18256,18,EL PAUJÍL,Municipio,-75.326093,1.570226,18256
18410,18,LA MONTAÑITA,Municipio,-75.436408,1.479173,18410
18460,18,MILÁN,Municipio,-75.506926,1.29021,18460
18479,18,MORELIA,Municipio,-75.724146,1.486611,18479
18592,18,PUERTO RICO,Municipio,-75.157604,1.909063,18592
18610,18,SAN JOSÉ DEL FRAGUA,Municipio,-75.973796,1.330266,18610
18753,18,SAN VICENTE DEL CAGUÁN,Municipio,-74.767894,2.119413,18753
18756,18,SOLANO,Municipio,-75.253702,0.699077,18756
18785,18,SOLITA,Municipio,-75.619902,0.87654,18785
18860,18,VALPARAÍSO,Municipio,-75.70671,1.194619,18860
19001,19,POPAYÁN,Municipio,-76.599377,2.459641,19001
19022,19,ALMAGUER,Municipio,-76.85607,1.913429,19022
19050,19,ARGELIA,Municipio,-77.24905,2.257427,19050
19075,19,BALBOA,Municipio,-77.215773,2.040998,19075
19100,19,BOLÍVAR,Municipio,-76.966215,1.837538,19100
19110,19,BUENOS AIRES,Municipio,-76.642238,3.015382,19110
19130,19,CAJIBÍO,Municipio,-76.570682,2.623371,19130
19137,19,CALDONO,Municipio,-76.484319,2.798059,19137
19142,19,CALOTO,Municipio,-76.408941,3.034531,19142
19212,19,CORINTO,Municipio,-76.261866,3.173854,19212
19256,19,EL TAMBO,Municipio,-76.810911,2.451409,19256
19290,19,FLORENCIA,Municipio,-77.072547,1.682535,19290
19300,19,GUACHENÉ,Municipio,-76.392189,3.134153,19300
19318,19,GUAPI,Municipio,-77.88797,2.571337,19318
19355,19,INZÁ,Municipio,-76.063503,2.549183,19355
19364,19,JAMBALÓ,Municipio,-76.323877,2.777834,19364
19392,19,LA SIERRA,Municipio,-76.763278,2.179383,19392
19397,19,LA VEGA,Municipio,-76.778771,2.001803,19397
19418,19,LÓPEZ DE MICAY,Municipio,-77.247803,2.846788,19418
19450,19,MERCADERES,Municipio,-77.164319,1.789193,19450
19455,19,MIRANDA,Municipio,-76.228722,3.254651,19455
19473,19,MORALES,Municipio,-76.629106,2.754684,19473
19513,19,PADILLA,Municipio,-76.313265,3.220984,19513
19517,19,PÁEZ,Municipio,-75.970685,2.645724,19517
19532,19,PATÍA,Municipio,-76.981075,2.115875,19532
19533,19,PIAMONTE,Municipio,-76.327588,1.11754,19533
19548,19,PIENDAMÓ - TUNÍA,Municipio,-76.528615,2.64228,19548
19573,19,PUERTO TEJADA,Municipio,-76.417673,3.233254,19573
19585,19,PURACÉ,Municipio,-76.496698,2.341507,19585
19622,19,ROSAS,Municipio,-76.740336,2.260941,19622
19693,19,SAN SEBASTIÁN,Municipio,-76.769467,1.838451,19693
19698,19,SANTANDER DE QUILICHAO,Municipio,-76.485141,3.015008,19698
19701,19,SANTA ROSA,Municipio,-76.573252,1.700916,19701
19743,19,SILVIA,Municipio,-76.379753,2.611927,19743
19760,19,SOTARÁ - PAISPAMBA,Municipio,-76.613365,2.253156,19760
19780,19,SUÁREZ,Municipio,-76.69357,2.959785,19780
19785,19,SUCRE,Municipio,-76.926279,2.038237,19785
19807,19,TIMBÍO,Municipio,-76.684476,2.349686,19807
19809,19,TIMBIQUÍ,Municipio,-77.667541,2.777312,19809
19821,19,TORIBÍO,Municipio,-76.270284,2.953017,19821
19824,19,TOTORÓ,Municipio,-76.403628,2.510252,19824
19845,19,VILLA RICA,Municipio,-76.458025,3.17762,19845
20001,20,VALLEDUPAR,Municipio,-73.259398,10.460472,20001
20011,20,AGUACHICA,Municipio,-73.614027,8.306811,20011
20013,20,AGUSTÍN CODAZZI,Municipio,-73.238389,10.040454,20013
20032,20,ASTREA,Municipio,-73.975842,9.498062,20032
20045,20,BECERRIL,Municipio,-73.278707,9.704404,20045
20060,20,BOSCONIA,Municipio,-73.888761,9.975098,20060
20175,20,CHIMICHAGUA,Municipio,-73.813278,9.25875,20175
20178,20,CHIRIGUANÁ,Municipio,-73.599913,9.361058,20178
20228,20,CURUMANÍ,Municipio,-73.540843,9.201716,20228
20238,20,EL COPEY,Municipio,-73.962703,10.149883,20238
20250,20,EL PASO,Municipio,-73.742012,9.668461,20250
20295,20,GAMARRA,Municipio,-73.737558,8.324793,20295
20310,20,GONZÁLEZ,Municipio,-73.38004,8.389604,20310
20383,20,LA GLORIA,Municipio,-73.80321,8.619298,20383
20400,20,LA JAGUA DE IBIRICO,Municipio,-73.334143,9.563752,20400
20443,20,MANAURE BALCÓN DEL CESAR,Municipio,-73.029472,10.390776,20443
20517,20,PAILITAS,Municipio,-73.625825,8.959399,20517
20550,20,PELAYA,Municipio,-73.666735,8.689451,20550
20570,20,PUEBLO BELLO,Municipio,-73.586211,10.417321,20570
20614,20,RÍO DE ORO,Municipio,-73.386393,8.292292,20614
20621,20,LA PAZ,Municipio,-73.171365,10.387552,20621
20710,20,SAN ALBERTO,Municipio,-73.393889,7.76111,20710
